Tiempo,Valor
0.6652239999999822,22
0.6656159999999821,20
0.6660079999999821,19
0.666399999999982,17
0.666791999999982,16
0.6671839999999819,14
0.6675759999999819,13
0.6679679999999818,11
0.6683599999999817,10
0.6687519999999817,9
0.6691439999999816,8
0.6695359999999816,7
0.6699279999999815,6
0.6703199999999815,5
0.6707119999999814,4
0.6711039999999814,3
0.6714959999999813,3
0.6718879999999813,2
0.6722799999999812,2
0.6726719999999812,1
0.6730639999999811,1
0.6734559999999811,0
0.673847999999981,0
0.674239999999981,0
0.6746319999999809,0
0.6750239999999809,0
0.6754159999999808,0
0.6758079999999808,0
0.6761999999999807,1
0.6765919999999807,1
0.6769839999999806,1
0.6773759999999805,2
0.6777679999999805,2
0.6781599999999804,3
0.6785519999999804,4
0.6789439999999803,4
0.6793359999999803,5
0.6797279999999802,6
0.6801199999999802,7
0.6805119999999801,8
0.6809039999999801,9
0.68129599999998,11
0.68168799999998,12
0.6820799999999799,13
0.6824719999999799,15
0.6828639999999798,16
0.6832559999999798,18
0.6836479999999797,20
0.6840399999999797,21
0.6844319999999796,23
0.6848239999999796,25
0.6852159999999795,27
0.6856079999999795,29
0.6859999999999794,31
0.6863919999999794,33
0.6867839999999793,35
0.6871759999999792,37
0.6875679999999792,39
0.6879599999999791,42
0.6883519999999791,44
0.688743999999979,46
0.689135999999979,49
0.6895279999999789,51
0.6899199999999789,54
0.6903119999999788,56
0.6907039999999788,59
0.6910959999999787,62
0.6914879999999787,64
0.6918799999999786,67
0.6922719999999786,70
0.6926639999999785,73
0.6930559999999785,76
0.6934479999999784,79
0.6938399999999784,81
0.6942319999999783,84
0.6946239999999783,87
0.6950159999999782,90
0.6954079999999782,93
0.6957999999999781,96
0.696191999999978,99
0.696583999999978,103
0.696975999999978,106
0.6973679999999779,109
0.6977599999999778,112
0.6981519999999778,115
0.6985439999999777,118
0.6989359999999777,121
0.6993279999999776,124
0.6997199999999776,128
0.7001119999999775,131
0.7005039999999775,134
0.7008959999999774,137
0.7012879999999774,140
0.7016799999999773,143
0.7020719999999773,146
0.7024639999999772,149
0.7028559999999772,152
0.7032479999999771,156
0.7036399999999771,159
0.704031999999977,162
0.704423999999977,165
0.7048159999999769,168
0.7052079999999769,171
0.7055999999999768,174
0.7059919999999767,176
0.7063839999999767,179
0.7067759999999766,182
0.7071679999999766,185
0.7075599999999765,188
0.7079519999999765,191
0.7083439999999764,193
0.7087359999999764,196
0.7091279999999763,199
0.7095199999999763,201
0.7099119999999762,204
0.7103039999999762,206
0.7106959999999761,209
0.7110879999999761,211
0.711479999999976,213
0.711871999999976,216
0.7122639999999759,218
0.7126559999999759,220
0.7130479999999758,222
0.7134399999999758,224
0.7138319999999757,226
0.7142239999999757,228
0.7146159999999756,230
0.7150079999999756,232
0.7153999999999755,234
0.7157919999999754,235
0.7161839999999754,237
0.7165759999999753,239
0.7169679999999753,240
0.7173599999999752,242
0.7177519999999752,243
0.7181439999999751,244
0.7185359999999751,246
0.718927999999975,247
0.719319999999975,248
0.7197119999999749,249
0.7201039999999749,250
0.7204959999999748,251
0.7208879999999748,251
0.7212799999999747,252
0.7216719999999747,253
0.7220639999999746,253
0.7224559999999746,254
0.7228479999999745,254
0.7232399999999745,254
0.7236319999999744,255
0.7240239999999744,255
0.7244159999999743,255
0.7248079999999743,255
0.7251999999999742,255
0.7255919999999741,255
0.7259839999999741,255
0.726375999999974,254
0.726767999999974,254
0.7271599999999739,253
0.7275519999999739,253
0.7279439999999738,252
0.7283359999999738,252
0.7287279999999737,251
0.7291199999999737,250
0.7295119999999736,249
0.7299039999999736,248
0.7302959999999735,247
0.7306879999999735,246
0.7310799999999734,245
0.7314719999999734,244
0.7318639999999733,242
0.7322559999999733,241
0.7326479999999732,239
0.7330399999999732,238
0.7334319999999731,236
0.733823999999973,235
0.734215999999973,233
0.734607999999973,231
0.7349999999999729,229
0.7353919999999728,227
0.7357839999999728,225
0.7361759999999727,223
0.7365679999999727,221
0.7369599999999726,219
0.7373519999999726,217
0.7377439999999725,215
0.7381359999999725,212
0.7385279999999724,210
0.7389199999999724,207
0.7393119999999723,205
0.7397039999999723,202
0.7400959999999722,200
0.7404879999999722,197
0.7408799999999721,195
0.7412719999999721,192
0.741663999999972,189
0.742055999999972,186
0.7424479999999719,184
0.7428399999999719,181
0.7432319999999718,178
0.7436239999999718,175
0.7440159999999717,172
0.7444079999999716,169
0.7447999999999716,166
0.7451919999999715,163
0.7455839999999715,160
0.7459759999999714,157
0.7463679999999714,154
0.7467599999999713,151
0.7471519999999713,148
0.7475439999999712,145
0.7479359999999712,142
0.7483279999999711,138
0.7487199999999711,135
0.749111999999971,132
0.749503999999971,129
0.7498959999999709,126
0.7502879999999709,123
0.7506799999999708,120
0.7510719999999708,117
0.7514639999999707,113
0.7518559999999707,110
0.7522479999999706,107
0.7526399999999706,104
0.7530319999999705,101
0.7534239999999705,98
0.7538159999999704,95
0.7542079999999703,92
0.7545999999999703,89
0.7549919999999702,86
0.7553839999999702,83
0.7557759999999701,80
0.7561679999999701,77
0.75655999999997,74
0.75695199999997,71
0.7573439999999699,69
0.7577359999999699,66
0.7581279999999698,63
0.7585199999999698,60
0.7589119999999697,58
0.7593039999999697,55
0.7596959999999696,53
0.7600879999999696,50
0.7604799999999695,48
0.7608719999999695,45
0.7612639999999694,43
0.7616559999999694,40
0.7620479999999693,38
0.7624399999999693,36
0.7628319999999692,34
0.7632239999999691,32
0.7636159999999691,30
0.764007999999969,28
0.764399999999969,26
0.7647919999999689,24
0.7651839999999689,22
0.7655759999999688,20
0.7659679999999688,19
0.7663599999999687,17
0.7667519999999687,16
0.7671439999999686,14
0.7675359999999686,13
0.7679279999999685,11
0.7683199999999685,10
0.7687119999999684,9
0.7691039999999684,8
0.7694959999999683,7
0.7698879999999683,6
0.7702799999999682,5
0.7706719999999682,4
0.7710639999999681,3
0.7714559999999681,3
0.771847999999968,2
0.772239999999968,2
0.7726319999999679,1
0.7730239999999678,1
0.7734159999999678,0
0.7738079999999677,0
0.7741999999999677,0
0.7745919999999676,0
0.7749839999999676,0
0.7753759999999675,0
0.7757679999999675,0
0.7761599999999674,1
0.7765519999999674,1
0.7769439999999673,1
0.7773359999999673,2
0.7777279999999672,2
0.7781199999999672,3
0.7785119999999671,4
0.7789039999999671,4
0.779295999999967,5
0.779687999999967,6
0.7800799999999669,7
0.7804719999999669,8
0.7808639999999668,9
0.7812559999999668,11
0.7816479999999667,12
0.7820399999999667,13
0.7824319999999666,15
0.7828239999999665,16
0.7832159999999665,18
0.7836079999999664,20
0.7839999999999664,21
0.7843919999999663,23
0.7847839999999663,25
0.7851759999999662,27
0.7855679999999662,29
0.7859599999999661,31
0.7863519999999661,33
0.786743999999966,35
0.787135999999966,37
0.7875279999999659,39
0.7879199999999659,42
0.7883119999999658,44
0.7887039999999658,46
0.7890959999999657,49
0.7894879999999657,51
0.7898799999999656,54
0.7902719999999656,56
0.7906639999999655,59
0.7910559999999655,62
0.7914479999999654,64
0.7918399999999653,67
0.7922319999999653,70
0.7926239999999652,73
0.7930159999999652,76
0.7934079999999651,79
0.7937999999999651,81
0.794191999999965,84
0.794583999999965,87
0.7949759999999649,90
0.7953679999999649,93
0.7957599999999648,96
0.7961519999999648,99
0.7965439999999647,103
0.7969359999999647,106
0.7973279999999646,109
0.7977199999999646,112
0.7981119999999645,115
0.7985039999999645,118
0.7988959999999644,121
0.7992879999999644,124
0.7996799999999643,128
0.8000719999999643,131
0.8004639999999642,134
0.8008559999999642,137
0.8012479999999641,140
0.801639999999964,143
0.802031999999964,146
0.8024239999999639,149
0.8028159999999639,152
0.8032079999999638,156
0.8035999999999638,159
0.8039919999999637,162
0.8043839999999637,165
0.8047759999999636,168
0.8051679999999636,171
0.8055599999999635,174
0.8059519999999635,176
0.8063439999999634,179
0.8067359999999634,182
0.8071279999999633,185
0.8075199999999633,188
0.8079119999999632,191
0.8083039999999632,193
0.8086959999999631,196
0.8090879999999631,199
0.809479999999963,201
0.809871999999963,204
0.8102639999999629,206
0.8106559999999629,209
0.8110479999999628,211
0.8114399999999627,213
0.8118319999999627,216
0.8122239999999626,218
0.8126159999999626,220
0.8130079999999625,222
0.8133999999999625,224
0.8137919999999624,226
0.8141839999999624,228
0.8145759999999623,230
0.8149679999999623,232
0.8153599999999622,234
0.8157519999999622,235
0.8161439999999621,237
0.8165359999999621,239
0.816927999999962,240
0.817319999999962,242
0.8177119999999619,243
0.8181039999999619,244
0.8184959999999618,246
0.8188879999999618,247
0.8192799999999617,248
0.8196719999999617,249
0.8200639999999616,250
0.8204559999999615,251
0.8208479999999615,251
0.8212399999999614,252
0.8216319999999614,253
0.8220239999999613,253
0.8224159999999613,254
0.8228079999999612,254
0.8231999999999612,254
0.8235919999999611,255
0.8239839999999611,255
0.824375999999961,255
0.824767999999961,255
0.8251599999999609,255
0.8255519999999609,255
0.8259439999999608,255
0.8263359999999608,254
0.8267279999999607,254
0.8271199999999607,253
0.8275119999999606,253
0.8279039999999606,252
0.8282959999999605,252
0.8286879999999605,251
0.8290799999999604,250
0.8294719999999604,249
0.8298639999999603,248
0.8302559999999602,247
0.8306479999999602,246
0.8310399999999601,245
0.8314319999999601,244
0.83182399999996,242
0.83221599999996,241
0.8326079999999599,239
0.8329999999999599,238
0.8333919999999598,236
0.8337839999999598,235
0.8341759999999597,233
0.8345679999999597,231
0.8349599999999596,229
0.8353519999999596,227
0.8357439999999595,225
0.8361359999999595,223
0.8365279999999594,221
0.8369199999999594,219
0.8373119999999593,217
0.8377039999999593,215
0.8380959999999592,212
0.8384879999999592,210
0.8388799999999591,207
0.839271999999959,205
0.839663999999959,202
0.840055999999959,200
0.8404479999999589,197
0.8408399999999588,195
0.8412319999999588,192
0.8416239999999587,189
0.8420159999999587,186
0.8424079999999586,184
0.8427999999999586,181
0.8431919999999585,178
0.8435839999999585,175
0.8439759999999584,172
0.8443679999999584,169
0.8447599999999583,166
0.8451519999999583,163
0.8455439999999582,160
0.8459359999999582,157
0.8463279999999581,154
0.8467199999999581,151
0.847111999999958,148
0.847503999999958,145
0.8478959999999579,142
0.8482879999999579,138
0.8486799999999578,135
0.8490719999999577,132
0.8494639999999577,129
0.8498559999999576,126
0.8502479999999576,123
0.8506399999999575,120
0.8510319999999575,117
0.8514239999999574,113
0.8518159999999574,110
0.8522079999999573,107
0.8525999999999573,104
0.8529919999999572,101
0.8533839999999572,98
0.8537759999999571,95
0.8541679999999571,92
0.854559999999957,89
0.854951999999957,86
0.8553439999999569,83
0.8557359999999569,80
0.8561279999999568,77
0.8565199999999568,74
0.8569119999999567,71
0.8573039999999567,69
0.8576959999999566,66
0.8580879999999566,63
0.8584799999999565,60
0.8588719999999564,58
0.8592639999999564,55
0.8596559999999563,53
0.8600479999999563,50
0.8604399999999562,48
0.8608319999999562,45
0.8612239999999561,43
0.8616159999999561,40
0.862007999999956,38
0.862399999999956,36
0.8627919999999559,34
0.8631839999999559,32
0.8635759999999558,30
0.8639679999999558,28
0.8643599999999557,26
0.8647519999999557,24
0.8651439999999556,22
0.8655359999999556,20
0.8659279999999555,19
0.8663199999999555,17
0.8667119999999554,16
0.8671039999999554,14
0.8674959999999553,13
0.8678879999999553,11
0.8682799999999552,10
0.8686719999999551,9
0.8690639999999551,8
0.869455999999955,7
0.869847999999955,6
0.8702399999999549,5
0.8706319999999549,4
0.8710239999999548,3
0.8714159999999548,3
0.8718079999999547,2
0.8721999999999547,2
0.8725919999999546,1
0.8729839999999546,1
0.8733759999999545,0
0.8737679999999545,0
0.8741599999999544,0
0.8745519999999544,0
0.8749439999999543,0
0.8753359999999543,0
0.8757279999999542,0
0.8761199999999542,1
0.8765119999999541,1
0.876903999999954,1
0.877295999999954,2
0.877687999999954,2
0.8780799999999539,3
0.8784719999999538,4
0.8788639999999538,4
0.8792559999999537,5
0.8796479999999537,6
0.8800399999999536,7
0.8804319999999536,8
0.8808239999999535,9
0.8812159999999535,11
0.8816079999999534,12
0.8819999999999534,13
0.8823919999999533,15
0.8827839999999533,16
0.8831759999999532,18
0.8835679999999532,20
0.8839599999999531,21
0.8843519999999531,23
0.884743999999953,25
0.885135999999953,27
0.8855279999999529,29
0.8859199999999529,31
0.8863119999999528,33
0.8867039999999528,35
0.8870959999999527,37
0.8874879999999526,39
0.8878799999999526,42
0.8882719999999525,44
0.8886639999999525,46
0.8890559999999524,49
0.8894479999999524,51
0.8898399999999523,54
0.8902319999999523,56
0.8906239999999522,59
0.8910159999999522,62
0.8914079999999521,64
0.8917999999999521,67
0.892191999999952,70
0.892583999999952,73
0.8929759999999519,76
0.8933679999999519,79
0.8937599999999518,81
0.8941519999999518,84
0.8945439999999517,87
0.8949359999999517,90
0.8953279999999516,93
0.8957199999999516,96
0.8961119999999515,99
0.8965039999999515,103
0.8968959999999514,106
0.8972879999999513,109
0.8976799999999513,112
0.8980719999999512,115
0.8984639999999512,118
0.8988559999999511,121
0.8992479999999511,124
0.899639999999951,128
0.900031999999951,131
0.9004239999999509,134
0.9008159999999509,137
0.9012079999999508,140
0.9015999999999508,143
0.9019919999999507,146
0.9023839999999507,149
0.9027759999999506,152
0.9031679999999506,156
0.9035599999999505,159
0.9039519999999505,162
0.9043439999999504,165
0.9047359999999504,168
0.9051279999999503,171
0.9055199999999503,174
0.9059119999999502,176
0.9063039999999501,179
0.9066959999999501,182
0.90708799999995,185
0.90747999999995,188
0.9078719999999499,191
0.9082639999999499,193
0.9086559999999498,196
0.9090479999999498,199
0.9094399999999497,201
0.9098319999999497,204
0.9102239999999496,206
0.9106159999999496,209
0.9110079999999495,211
0.9113999999999495,213
0.9117919999999494,216
0.9121839999999494,218
0.9125759999999493,220
0.9129679999999493,222
0.9133599999999492,224
0.9137519999999492,226
0.9141439999999491,228
0.9145359999999491,230
0.914927999999949,232
0.915319999999949,234
0.9157119999999489,235
0.9161039999999488,237
0.9164959999999488,239
0.9168879999999487,240
0.9172799999999487,242
0.9176719999999486,243
0.9180639999999486,244
0.9184559999999485,246
0.9188479999999485,247
0.9192399999999484,248
0.9196319999999484,249
0.9200239999999483,250
0.9204159999999483,251
0.9208079999999482,251
0.9211999999999482,252
0.9215919999999481,253
0.9219839999999481,253
0.922375999999948,254
0.922767999999948,254
0.9231599999999479,254
0.9235519999999479,255
0.9239439999999478,255
0.9243359999999478,255
0.9247279999999477,255
0.9251199999999477,255
0.9255119999999476,255
0.9259039999999475,255
0.9262959999999475,254
0.9266879999999474,254
0.9270799999999474,253
0.9274719999999473,253
0.9278639999999473,252
0.9282559999999472,252
0.9286479999999472,251
0.9290399999999471,250
0.9294319999999471,249
0.929823999999947,248
0.930215999999947,247
0.9306079999999469,246
0.9309999999999469,245
0.9313919999999468,244
0.9317839999999468,242
0.9321759999999467,241
0.9325679999999467,239
0.9329599999999466,238
0.9333519999999466,236
0.9337439999999465,235
0.9341359999999465,233
0.9345279999999464,231
0.9349199999999463,229
0.9353119999999463,227
0.9357039999999462,225
0.9360959999999462,223
0.9364879999999461,221
0.9368799999999461,219
0.937271999999946,217
0.937663999999946,215
0.9380559999999459,212
0.9384479999999459,210
0.9388399999999458,207
0.9392319999999458,205
0.9396239999999457,202
0.9400159999999457,200
0.9404079999999456,197
0.9407999999999456,195
0.9411919999999455,192
0.9415839999999455,189
0.9419759999999454,186
0.9423679999999454,184
0.9427599999999453,181
0.9431519999999453,178
0.9435439999999452,175
0.9439359999999452,172
0.9443279999999451,169
0.944719999999945,166
0.945111999999945,163
0.9455039999999449,160
0.9458959999999449,157
0.9462879999999448,154
0.9466799999999448,151
0.9470719999999447,148
0.9474639999999447,145
0.9478559999999446,142
0.9482479999999446,138
0.9486399999999445,135
0.9490319999999445,132
0.9494239999999444,129
0.9498159999999444,126
0.9502079999999443,123
0.9505999999999443,120
0.9509919999999442,117
0.9513839999999442,113
0.9517759999999441,110
0.9521679999999441,107
0.952559999999944,104
0.952951999999944,101
0.9533439999999439,98
0.9537359999999439,95
0.9541279999999438,92
0.9545199999999437,89
0.9549119999999437,86
0.9553039999999436,83
0.9556959999999436,80
0.9560879999999435,77
0.9564799999999435,74
0.9568719999999434,71
0.9572639999999434,69
0.9576559999999433,66
0.9580479999999433,63
0.9584399999999432,60
0.9588319999999432,58
0.9592239999999431,55
0.9596159999999431,53
0.960007999999943,50
0.960399999999943,48
0.9607919999999429,45
0.9611839999999429,43
0.9615759999999428,40
0.9619679999999428,38
0.9623599999999427,36
0.9627519999999427,34
0.9631439999999426,32
0.9635359999999425,30
0.9639279999999425,28
0.9643199999999424,26
0.9647119999999424,24
0.9651039999999423,22
0.9654959999999423,20
0.9658879999999422,19
0.9662799999999422,17
0.9666719999999421,16
0.9670639999999421,14
0.967455999999942,13
0.967847999999942,11
0.9682399999999419,10
0.9686319999999419,9
0.9690239999999418,8
0.9694159999999418,7
0.9698079999999417,6
0.9701999999999417,5
0.9705919999999416,4
0.9709839999999416,3
0.9713759999999415,3
0.9717679999999415,2
0.9721599999999414,2
0.9725519999999414,1
0.9729439999999413,1
0.9733359999999412,0
0.9737279999999412,0
0.9741199999999411,0
0.9745119999999411,0
0.974903999999941,0
0.975295999999941,0
0.9756879999999409,0
0.9760799999999409,1
0.9764719999999408,1
0.9768639999999408,1
0.9772559999999407,2
0.9776479999999407,2
0.9780399999999406,3
0.9784319999999406,4
0.9788239999999405,4
0.9792159999999405,5
0.9796079999999404,6
0.9799999999999404,7
0.9803919999999403,8
0.9807839999999403,9
0.9811759999999402,11
0.9815679999999402,12
0.9819599999999401,13
0.98235199999994,15
0.98274399999994,16
0.98313599999994,18
0.9835279999999399,20
0.9839199999999398,21
0.9843119999999398,23
0.9847039999999397,25
0.9850959999999397,27
0.9854879999999396,29
0.9858799999999396,31
0.9862719999999395,33
0.9866639999999395,35
0.9870559999999394,37
0.9874479999999394,39
0.9878399999999393,42
0.9882319999999393,44
0.9886239999999392,46
0.9890159999999392,49
0.9894079999999391,51
0.9897999999999391,54
0.990191999999939,56
0.990583999999939,59
0.9909759999999389,62
0.9913679999999389,64
0.9917599999999388,67
0.9921519999999387,70
0.9925439999999387,73
0.9929359999999386,76
0.9933279999999386,79
0.9937199999999385,81
0.9941119999999385,84
0.9945039999999384,87
0.9948959999999384,90
0.9952879999999383,93
0.9956799999999383,96
0.9960719999999382,99
0.9964639999999382,103
0.9968559999999381,106
0.9972479999999381,109
0.997639999999938,112
0.998031999999938,115
0.9984239999999379,118
0.9988159999999379,121
0.9992079999999378,124
